Frame,Key
21987,e
21988,n
21993,d
21998,space
22000,t
22006,o
22007,space
22029,b
22035,e
22039,space
22051,e
22057,x
22065,t
22071,r
22075,a
22085,m
22095,delete
22099,delete
22102,e
22105,m
22109,e
22114,r
22121,l
22130,delete
22135,delete
22141,l
22146,y
22151,space
22154,r
22158,a
22165,r
22169,e
22203,space
22208,a
22212,s
22218,space
22234,v
22238,e
22239,r
22246,y
22253,space
22257,f
22260,e
22265,w
22272,space
22296,n
22300,o
22305,n
22322,i
22328,n
22334,v
22351,s
22358,e
22368,delete
22372,delete
22374,e
22380,s
22387,t
22421,m
22421,e
22428,n
22432,t
22436,space
22441,g
22447,r
22451,a
22456,d
22462,e
22468,space
22507,c
22510,o
22515,m
22519,p
22525,a
22528,n
22535,i
22540,e
22546,s
22552,space
22580,t
22585,r
22588,a
22593,d
22594,e
22600,space
22604,t
22607,h
22610,e
22616,s
22621,e
22624,space
22630,t
22636,e
22640,y
22649,delete
22653,delete
22656,y
22664,p
22669,e
22722,s
22727,space
22731,o
22733,f
22738,space
22746,p
22750,r
22752,o
22756,j
22759,e
22771,delete
22775,delete
22778,d
22782,u
22784,c
22792,t
22797,s
22821,dot
22828,space
22838,f
22841,i
22845,n
22857,a
22862,l
22866,l
22871,y
22878,space
22890,delete
22897,comma
22903,space
22906,o
22911,n
22916,space
22923,f
22927,r
22932,i
22934,d
22941,e
22948,delete
22952,a
22956,y
22963,space
22971,b
22975,i
22981,l
22985,l
22991,space
23023,w
23029,a
23033,n
23036,t
23042,e
23048,d
23053,space
23056,t
23061,o
23065,space
23074,d
23076,o
23080,space
23090,a
23096,space
23111,t
23116,r
23127,d
23135,delete
23140,a
23144,d
23150,e
23155,space
23181,t
23186,h
23187,a
23191,t
23193,space
23198,r
23200,e
23208,d
23216,u
23222,c
23229,e
23236,space
23266,h
23269,i
23272,s
23278,space
23279,e
23286,x
23289,p
23294,o
23300,s
23307,u
23311,r
23317,e
23331,space
23352,t
23355,o
23360,space
23380,e
23387,n
23391,r
23395,o
23400,n
23431,dot
23436,space
23442,i
23447,space
23454,g
23465,a
23471,v
23476,e
23478,space
23510,m
23515,i
23522,k
23525,e
23529,space
23563,m
23565,a
23570,g
23575,g
23581,i
23592,space
23617,t
23619,h
23622,e
23625,space
23633,g
23637,o
23641,space
23683,a
23693,h
23697,e
23703,a
23708,d
23722,space
23776,t
23779,o
23785,space
23823,d
23827,o
23832,space
23843,t
23846,h
23849,e
23853,space
23860,t
23865,r
23868,a
23873,d
23879,e
23884,space
23914,w
23918,i
23922,t
23925,h
23929,o
23934,u
23937,t
23943,space
23969,c
23971,o
23976,n
23979,s
23984,u
23989,l
23993,t
23999,i
24004,n
24008,g
24013,space
24065,c
24073,r
24076,e
24083,d
24086,i
24091,t
24121,dot
24127,space
24140,i
24145,space
24149,d
24154,o
24162,space
24170,n
24175,o
24179,t
24186,space
24226,b
24232,e
24238,l
24254,i
24259,v
24264,e
24273,delete
24277,delete
24278,e
24285,v
24287,e
24297,space
24324,t
24327,h
24329,a
24332,t
24336,space
24343,a
24354,delete
24359,i
24363,space
24367,a
24374,c
24382,t
24386,e
24393,d
24399,space
24444,o
24448,u
24452,t
24455,space
24459,o
24463,f
24467,space
24479,t
24482,h
24486,e
24490,space
24499,delete
24503,delete
24507,delete
24511,delete
24518,l
24524,i
24528,n
24534,e
24540,space
24595,i
24600,n
24604,space
24612,a
24616,p
24621,p
24627,o
24631,r
24639,i
24641,v
24650,delete
24655,delete
24659,delete
24663,delete
24666,r
24670,o
24675,v
24677,i
24682,n
24685,g
24690,space
24725,t
24727,h
24731,i
24733,s
24740,space
24743,t
24748,r
24752,a
24757,d
24763,e
24769,space
24804,c
24806,o
24810,n
24814,s
24822,d
24827,i
24842,delete
24845,delete
24850,i
24852,d
24859,e
24861,r
24865,i
24870,n
24873,g
24879,space
24910,t
24913,h
24915,e
24919,space
24924,c
24929,u
24934,r
24946,delete
24950,delete
24955,i
24958,r
24969,c
24973,u
25007,m
25012,s
25016,t
25021,a
25024,n
25026,c
25032,e
25037,s
25070,dot
25075,space
25079,i
25084,f
25087,space
25094,y
25099,o
25103,u
25107,space
25118,b
25127,e
25133,l
25137,e
25152,delete
25156,i
25160,e
25167,v
25170,e
25190,space
25217,d
25222,i
25226,f
25231,f
25236,e
25240,r
25241,e
25247,n
25248,t
25255,l
25261,y
25296,comma
25301,space
25305,p
25311,l
25311,e
25318,a
25324,s
25331,e
25333,space
25339,a
25340,d
25350,v
25355,i
25358,s
25364,e
25393,dot
25398,space
25404,t
25407,h
25410,a
25414,n
25417,k
25421,s
25426,space
25439,delete
25448,comma
25452,space
25469,j
25474,o
25479,h
25486,n
25514,dot
